銘柄コード,銘柄名,市場区分,日経225採否,前日終値,時価総額,平均取引量,PBR,PER
5570,ジェノバ,グロース（内国株式）,False,772.0,9865920512.0,20685.0,3.145015,22.525698
5571,エキサイトホールディングス,スタンダード（内国株式）,False,1459.0,6931812864.0,12649.0,2.0305336,38.60742
5572,Ｒｉｄｇｅ－ｉ,グロース（内国株式）,False,2897.0,10929484800.0,140577.0,4.816842,59.551037
5573,働楽ホールディングス,PRO Market,False,0.0,935000000.0,0.0,0.9193707,0.0
5574,ＡＢＥＪＡ,グロース（内国株式）,False,3325.0,31038216192.0,400695.0,7.248255,116.77282
5575,Ｇｌｏｂｅｅ,グロース（内国株式）,False,905.0,4600790528.0,17393.0,5.0849075,16.484318
5576,オービーシステム,スタンダード（内国株式）,False,2846.0,6609868288.0,7606.0,1.2650213,13.613485
5577,アイデミー,グロース（内国株式）,False,1445.0,5783441920.0,125515.0,4.951579,0.0
5578,ＡＲアドバンストテクノロジ,グロース（内国株式）,False,2890.0,9161185280.0,11942.0,4.7839055,43.95656
5580,プロディライト,グロース（内国株式）,False,1665.0,2759377408.0,12893.0,2.9987133,19.77943
5581,カイテクノロジー,PRO Market,False,0.0,949200000.0,0.0,1.4252291,2.8352778
5582,グリッド,グロース（内国株式）,False,2451.0,11617873920.0,26580.0,2.9546244,27.954416
5584,Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,PRO Market,False,0.0,1212022784.0,0.0,3.107754,26.110006
5586,Ｌａｂｏｒｏ．ＡＩ,グロース（内国株式）,False,1043.0,16416643072.0,128603.0,6.6513276,72.77856
5587,インバウンドプラットフォーム,グロース（内国株式）,False,1340.0,4405088256.0,20133.0,0.0,26.400661
5588,ファーストアカウンティング,グロース（内国株式）,False,1453.0,15476140032.0,52673.0,0.0,35.635994
5589,オートサーバー,スタンダード（内国株式）,False,2506.0,18112030720.0,11077.0,1.4747292,13.078042
5590,ネットスターズ,グロース（内国株式）,False,1150.0,19525455872.0,87315.0,2.7142932,63.914703
5591,ＡＶＩＬＥＮ,グロース（内国株式）,False,1409.0,8654313472.0,76136.0,13.232849,49.545452
5592,くすりの窓口,グロース（内国株式）,False,3695.0,40851357696.0,83938.0,4.7779374,20.144999
5594,エム・デー・ビー,PRO Market,False,0.0,500000000.0,0.0,0.0,0.0
5595,ＱＰＳ研究所,グロース（内国株式）,False,1793.0,84288159744.0,6810552.0,5.2120967,0.0
5596,アウトルックコンサルティング,グロース（内国株式）,False,1375.0,4195320832.0,6711.0,0.0,12.551946
5597,ブルーイノベーション,グロース（内国株式）,False,2553.0,9632171008.0,1516706.0,0.0,0.0
5598,Ｙｏｔｔａｖｉａｓ,PRO Market,False,3200.0,1233600000.0,122.0,0.0,51.02041
5599,Ｓ＆Ｊ,グロース（内国株式）,False,1371.0,7382195712.0,37836.0,0.0,24.263369
5602,栗本鐵工所,プライム（内国株式）,False,8160.0,100534484992.0,245211.0,1.1606168,14.554839
5603,虹技,スタンダード（内国株式）,False,1281.0,4123280896.0,10841.0,0.2921414,5.164646
5609,日本鋳造,スタンダード（内国株式）,False,882.0,4213693952.0,22142.0,0.35870346,17.822186
5612,日本鋳鉄管,スタンダード（内国株式）,False,2195.0,6898332672.0,118200.0,0.74876064,0.0
5616,雨風太陽,グロース（内国株式）,False,1180.0,2795677440.0,191584.0,0.0,0.0
5617,ウィル・ドゥ,PRO Market,False,0.0,287400000.0,0.0,0.0,8.5909
5618,ナイル,グロース（内国株式）,False,433.0,3508624896.0,91807.0,7.2944765,0.0
5619,マーソ,グロース（内国株式）,False,1080.0,3780051456.0,2736.0,1.9014329,894.1176
5620,エスピーオー,PRO Market,False,0.0,3422980096.0,0.0,2.999981,21.097046
5621,ヒューマンテクノロジーズ,グロース（内国株式）,False,2539.0,24453066752.0,58538.0,5.406357,37.320644
5622,ワンビ,PRO Market,False,0.0,780000000.0,0.0,0.0,6.277464
5631,日本製鋼所,プライム（内国株式）,True,8930.0,664276959232.0,1034055.0,3.425236,37.019566
5632,三菱製鋼,プライム（内国株式）,False,1760.0,26687506432.0,95593.0,0.64494324,11.318456
5644,メタルアート,スタンダード（内国株式）,False,3865.0,11078533120.0,4561.0,0.4779063,5.6988864
5658,日亜鋼業,スタンダード（内国株式）,False,395.0,17768341504.0,66515.0,0.35493293,17.437723
5659,日本精線,プライム（内国株式）,False,1136.0,35028107264.0,38703.0,0.86300516,10.774602
5660,神鋼鋼線工業,スタンダード（内国株式）,False,1382.0,8126029824.0,3753.0,0.3389386,7.8526554
5695,パウダーテック,スタンダード（内国株式）,False,2380.0,6879873024.0,1530.0,0.547532,21.600437
5697,サンユウ,スタンダード（内国株式）,False,705.0,4140434432.0,16569.0,0.41970953,9.1835375
5698,エンビプロ・ホールディングス,プライム（内国株式）,False,484.0,13478844416.0,78069.0,0.7923073,12.639405
5699,イボキン,スタンダード（内国株式）,False,1347.0,4414320128.0,5193.0,0.9519772,10.837637
5702,大紀アルミニウム工業所,プライム（内国株式）,False,1152.0,45666664448.0,85244.0,0.6520179,67.24942
5703,日本軽金属ホールディングス,プライム（内国株式）,False,2112.0,132738793472.0,285233.0,0.57380337,10.789461
5704,ＪＭＣ,グロース（内国株式）,False,469.0,2571363072.0,7065.0,0.90550125,0.0
5706,三井金属鉱業,プライム（内国株式）,True,10300.0,619936415744.0,1279482.0,1.9449749,9.580526
5707,東邦亜鉛,プライム（内国株式）,False,634.0,8676213760.0,266947.0,0.97441363,0.0
5711,三菱マテリアル,プライム（内国株式）,True,2564.0,338210816000.0,827080.0,0.5126672,9.926752
5713,住友金属鉱山,プライム（内国株式）,True,4209.0,1165001228288.0,2028150.0,0.65535676,71.54012
5714,ＤＯＷＡホールディングス,プライム（内国株式）,True,5409.0,325556011008.0,195458.0,0.83092344,12.003777
5715,古河機械金属,プライム（内国株式）,False,2936.0,101184905216.0,194622.0,0.7875186,5.9051647
5721,エス・サイエンス,スタンダード（内国株式）,False,311.0,41344864256.0,28132011.0,13.694775,0.0
5724,アサカ理研,スタンダード（内国株式）,False,1376.0,6725938688.0,146341.0,1.3965722,22.98969
5726,大阪チタニウムテクノロジーズ,プライム（内国株式）,False,2456.0,85740503040.0,2212139.0,2.0359623,12.085062
5727,東邦チタニウム,プライム（内国株式）,False,1636.0,116081688576.0,827126.0,2.0050008,31.155684
5729,日本精鉱,スタンダード（内国株式）,False,12700.0,30786783232.0,35912.0,2.2685335,12.522771
5741,ＵＡＣＪ,プライム（内国株式）,False,6310.0,291012804608.0,139676.0,1.0273064,10.968952
5742,エヌアイシ・オートテック,スタンダード（内国株式）,False,806.0,4380634112.0,5471.0,1.0640367,20.652452
5753,日本伸銅,スタンダード（内国株式）,False,2348.0,5000580096.0,2385.0,1.1461402,5.185136
5757,ＣＫサンエツ,プライム（内国株式）,False,4075.0,33930911744.0,6987.0,0.64173514,6.6218715
5801,古河電気工業,プライム（内国株式）,True,9249.0,651384651776.0,7087685.0,1.9240301,19.51853
5802,住友電気工業,プライム（内国株式）,True,4291.0,3302706905088.0,3739590.0,1.4513698,17.045683
5803,フジクラ,プライム（内国株式）,True,13630.0,3865358893056.0,14775107.0,9.255547,42.47385
5805,ＳＷＣＣ,プライム（内国株式）,False,8300.0,254321786880.0,324257.0,3.053381,22.282679
5816,オーナンバ,スタンダード（内国株式）,False,1061.0,12844781568.0,16741.0,0.5054227,8.81492
5817,ＪＭＡＣＳ,スタンダード（内国株式）,False,446.0,2497855232.0,11636.0,0.46765047,18.958155
5819,カナレ電気,スタンダード（内国株式）,False,1722.0,11767035904.0,8788.0,0.64241046,9.908976
5820,三ッ星,スタンダード（内国株式）,False,715.0,2481934336.0,8717.0,0.37961715,14.765512
5821,平河ヒューテック,プライム（内国株式）,False,1953.0,29204406272.0,50492.0,0.7521947,14.420976
5830,いよぎんホールディングス,プライム（内国株式）,False,2070.0,600548573184.0,849714.0,0.7425595,11.524205
5831,しずおかフィナンシャルグループ,プライム（内国株式）,True,1986.0,1067361435648.0,1569258.0,0.90845627,14.431252
5832,ちゅうぎんフィナンシャルグループ,プライム（内国株式）,False,2157.0,381497049088.0,320390.0,0.6755294,14.032386
5834,ＳＢＩリーシングサービス,グロース（内国株式）,False,4875.0,38408835072.0,65936.0,1.4998014,8.730999
5838,楽天銀行,プライム（内国株式）,False,7948.0,1331305381888.0,1582355.0,4.117476,26.228945
5840,日本総険,PRO Market,False,1010.0,671649984.0,30.0,5.6919365,13.6045265
5842,インテグラル,グロース（内国株式）,False,3710.0,126650236928.0,110901.0,2.160124,8.796481
5843,ニッポンインシュア,スタンダード（内国株式）,False,3205.0,8815952896.0,26287.0,0.0,23.606436
5844,京都フィナンシャルグループ,プライム（内国株式）,False,2992.0,839699464192.0,797666.0,0.6830782,23.538818
5845,全保連,スタンダード（内国株式）,False,938.0,24271609856.0,85314.0,0.0,14.569329
5851,リョービ,プライム（内国株式）,False,2870.0,93058859008.0,133846.0,0.57355857,14.129153
5852,アーレスティ,プライム（内国株式）,False,915.0,22866706432.0,143266.0,0.45423552,0.0
5856,エルアイイーエイチ,スタンダード（内国株式）,False,44.0,4793756160.0,2617652.0,1.8185576,19.730942
5857,ＡＲＥホールディングス,プライム（内国株式）,False,2168.0,166404308992.0,334601.0,1.1832521,12.778726
5858,ＳＴＧ,グロース（内国株式）,False,1770.0,3614061824.0,10998.0,1.2377819,9.352289
5866,ＷｉｚＢｉｚ,PRO Market,False,300.0,160740000.0,0.0,0.0,0.0
5867,エスネットワークス,グロース（内国株式）,False,1287.0,3867427072.0,3088.0,2.5410168,12.201439
5868,ロココ,スタンダード（内国株式）,False,1020.0,3799601920.0,14726.0,1.347855,8.346972
5869,早稲田学習研究会,スタンダード（内国株式）,False,1190.0,12028160000.0,25263.0,0.0,11.706079
5870,ナルネットコミュニケーションズ,グロース（内国株式）,False,1013.0,5369424896.0,62038.0,2.1432145,22.543095
5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,False,1693.0,9171530752.0,4647.0,0.8368047,0.0
5883,ＧＴホールディングス,PRO Market,False,0.0,7454720000.0,0.0,1.886332,17.152658
5884,クラダシ,グロース（内国株式）,False,538.0,6505110528.0,72090.0,5.6938066,0.0
5885,ジーデップ・アドバンス,スタンダード（内国株式）,False,3085.0,16899435520.0,112206.0,5.91443,32.156498
5886,ＯＯＫＡＢＥ　ＧＬＡＳＳ,PRO Market,False,0.0,1020046016.0,0.0,1.2085849,12.576777
5887,光響,PRO Market,False,0.0,510000000.0,0.0,1.1888112,11.286682
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,グロース（内国株式）,False,4190.0,11430842368.0,13776.0,0.0,12.994103
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,False,2206.0,51576897536.0,120009.0,3.1991572,13.114955
5890,オフィスバスターズ,PRO Market,False,0.0,5646199808.0,0.0,1.0252769,7.320644
5891,魁力屋,スタンダード（内国株式）,False,1889.0,10478195712.0,22239.0,0.0,19.748615
5892,ｙｕｔｏｒｉ,グロース（内国株式）,False,5270.0,25268783104.0,134241.0,22.179714,86.50909
5893,ＲＡＶＩＰＡ,PRO Market,False,0.0,1009800000.0,0.0,3.0143268,0.0
5900,ダイケン,スタンダード（内国株式）,False,852.0,4666390528.0,4892.0,0.35651237,18.953228
5901,東洋製罐グループホールディングス,プライム（内国株式）,False,3554.0,541327720448.0,370611.0,0.8491069,26.688559
5902,ホッカンホールディングス,プライム（内国株式）,False,2277.0,28282634240.0,19061.0,0.48778862,8.655367
5903,シンポ,スタンダード（内国株式）,False,1233.0,6782301696.0,2230.0,0.9801015,10.438537
5905,日本製罐,スタンダード（内国株式）,False,1283.0,1718893056.0,1780.0,0.42399767,0.0
5906,エムケー精工,スタンダード（内国株式）,False,555.0,7517357056.0,38128.0,0.46019837,5.9620895
5909,コロナ,スタンダード（内国株式）,False,972.0,28011335680.0,18390.0,0.3710894,25.363659
5911,横河ブリッジホールディングス,プライム（内国株式）,False,2812.0,112769474560.0,106555.0,0.8688815,8.829005
5915,駒井ハルテック,スタンダード（内国株式）,False,1658.0,7705974784.0,8726.0,0.24169335,6.0460515
5918,瀧上工業,スタンダード（内国株式）,False,7300.0,15015795712.0,482.0,0.34462628,79.256355
5921,川岸工業,スタンダード（内国株式）,False,4480.0,12186373120.0,2652.0,0.42832798,9.051646
5922,那須電機鉄工,スタンダード（内国株式）,False,14850.0,17319999488.0,944.0,0.5943501,9.191176
5923,高田機工,スタンダード（内国株式）,False,1162.0,6721896960.0,5031.0,0.46728694,20.520943
5928,アルメタックス,スタンダード（内国株式）,False,288.0,3029282048.0,13433.0,0.43590274,109.43396
5929,三和ホールディングス,プライム（内国株式）,False,4770.0,1005081526272.0,520577.0,3.4141808,17.906607
5930,文化シヤッター,プライム（内国株式）,False,2454.0,171204870144.0,127930.0,1.5931342,13.154624
5932,三協立山,プライム（内国株式）,False,666.0,20464693248.0,64507.0,0.22429518,0.0
5933,アルインコ,プライム（内国株式）,False,1093.0,21697480704.0,28849.0,0.6871597,11.029115
5936,東洋シヤッター,スタンダード（内国株式）,False,874.0,5534884864.0,6669.0,0.59533787,6.9830613
5938,ＬＩＸＩＬ,プライム（内国株式）,False,1968.0,565506736128.0,1527738.0,0.9199664,277.89548
5939,大谷工業,スタンダード（内国株式）,False,5500.0,4269857024.0,1168.0,1.030371,11.572168
5940,不二サッシ,スタンダード（内国株式）,False,852.0,10631662592.0,67644.0,0.47135395,4.7775574
5941,中西製作所,スタンダード（内国株式）,False,2398.0,14773592064.0,3047.0,2.1292346,8.326383
5942,日本フイルコン,スタンダード（内国株式）,False,540.0,10393513984.0,25758.0,0.46187276,29.223248
5943,ノーリツ,プライム（内国株式）,False,2066.0,93993181184.0,106907.0,0.7502562,16.154385
5945,天龍製鋸,スタンダード（内国株式）,False,2107.0,18802368512.0,2496.0,0.5389865,12.909548
5946,長府製作所,プライム（内国株式）,False,1900.0,64809717760.0,65815.0,0.48339453,28.178593
5947,リンナイ,プライム（内国株式）,False,3716.0,518011977728.0,277550.0,1.3132006,17.783186
5949,ユニプレス,プライム（内国株式）,False,1260.0,55431831552.0,132620.0,0.4243749,0.0
5950,日本パワーファスニング,スタンダード（内国株式）,False,199.0,2855500032.0,98857.0,1.302694,29.985006
5951,ダイニチ工業,スタンダード（内国株式）,False,800.0,13077480448.0,29907.0,0.47722802,11.259754
5952,アマテイ,スタンダード（内国株式）,False,188.0,2216510976.0,303652.0,1.4976414,15.609349
5955,ワイズホールディングス,スタンダード（内国株式）,False,85.0,11368580096.0,2109465.0,0.9821707,43.81443
5956,トーソー,スタンダード（内国株式）,False,562.0,4957949952.0,5139.0,0.34223428,9.976798
5957,日東精工,プライム（内国株式）,False,644.0,23451156480.0,100426.0,0.681541,11.385265
5958,三洋工業,スタンダード（内国株式）,False,4215.0,12561025024.0,7387.0,0.6155851,8.404206
5959,岡部,プライム（内国株式）,False,946.0,42693955584.0,78661.0,0.70672286,0.0
5962,浅香工業,スタンダード（内国株式）,False,1635.0,1560988032.0,938.0,0.3674642,6.8591447
5965,フジマック,スタンダード（内国株式）,False,1113.0,14456138752.0,19244.0,0.5826521,6.44351
5966,京都機械工具,スタンダード（内国株式）,False,2469.0,5967227392.0,522.0,0.48755807,9.1157465
5967,ＴＯＮＥ,スタンダード（内国株式）,False,583.0,12805718016.0,23384.0,1.133448,16.26288
5969,ロブテックス,スタンダード（内国株式）,False,1207.0,2209134080.0,561.0,0.4628398,28.574879
5970,ジーテクト,プライム（内国株式）,False,2040.0,85856198656.0,76082.0,0.43501863,6.9296665
5971,共和工業所,スタンダード（内国株式）,False,6500.0,8199764992.0,857.0,0.5099051,11.76251
5973,トーアミ,スタンダード（内国株式）,False,536.0,3079995648.0,1842.0,0.2861389,0.0
5974,中国工業,スタンダード（内国株式）,False,559.0,1809598336.0,3465.0,0.34072614,4.8091865
5975,東プレ,プライム（内国株式）,False,2242.0,110790221824.0,94868.0,0.5108765,8.064458
5976,高周波熱錬,プライム（内国株式）,False,1262.0,42671374336.0,80658.0,0.7502855,24.486633
5981,東京製綱,プライム（内国株式）,False,1501.0,23419484160.0,36617.0,0.64681524,7.2987027
5982,マルゼン,スタンダード（内国株式）,False,3685.0,59000274944.0,4407.0,1.2134763,12.651565
5983,イワブチ,スタンダード（内国株式）,False,9140.0,9718071296.0,2888.0,0.4995387,13.906603
5984,兼房,スタンダード（内国株式）,False,677.0,9396400128.0,7709.0,0.31725383,9.546675
5985,サンコール,スタンダード（内国株式）,False,905.0,27178110976.0,1275873.0,0.9650408,0.0
5986,モリテック　スチール,スタンダード（内国株式）,False,206.0,4570497536.0,32130.0,0.3193918,13.868117
5987,オーネックス,スタンダード（内国株式）,False,1848.0,2980332032.0,363.0,0.56743455,0.0
5988,パイオラックス,プライム（内国株式）,False,1867.0,46703988736.0,109568.0,0.727051,35.289646
5989,エイチワン,プライム（内国株式）,False,1519.0,42446155776.0,102050.0,0.6619477,4.003387
5990,スーパーツール,スタンダード（内国株式）,False,1930.0,4610032640.0,831.0,0.45102257,0.0
5991,日本発條,プライム（内国株式）,False,1975.0,406566010880.0,544330.0,1.0224386,8.929525
5992,中央発條,スタンダード（内国株式）,False,3245.0,80745922560.0,100487.0,1.0630491,43.442844
5994,ファインシンター,スタンダード（内国株式）,False,1230.0,5275941376.0,19115.0,0.37800306,0.0
5997,協立エアテック,スタンダード（内国株式）,False,687.0,3295256320.0,7109.0,0.3570159,7.0813894
5998,アドバネクス,スタンダード（内国株式）,False,1555.0,6306662400.0,19866.0,0.74818176,0.0
6005,三浦工業,プライム（内国株式）,False,2941.0,342905159680.0,440431.0,1.7038223,14.374394
6013,タクマ,プライム（内国株式）,False,2325.0,174132789248.0,224358.0,1.6565701,17.559908
6016,ジャパンエンジンコーポレーション,スタンダード（内国株式）,False,9790.0,82160943104.0,447928.0,12.328951,18.994825
6018,阪神内燃機工業,スタンダード（内国株式）,False,3135.0,10105774080.0,15309.0,0.6874668,18.956194
6022,赤阪鐵工所,スタンダード（内国株式）,False,3345.0,4511991808.0,25961.0,0.63934946,118.53676
6023,ダイハツインフィニアース,スタンダード（内国株式）,False,3040.0,77214179328.0,207374.0,1.766954,16.806723
6026,ＧＭＯ　ＴＥＣＨ,グロース（内国株式）,False,6750.0,7141741568.0,4185.0,6.9404697,20.599937
6027,弁護士ドットコム,グロース（内国株式）,False,3720.0,83352305664.0,161684.0,14.4700775,79.991325
6028,テクノプロ・ホールディングス,プライム（内国株式）,False,4808.0,500424572928.0,1012073.0,6.249146,31.119606
6029,アトラグループ,スタンダード（内国株式）,False,206.0,2084140160.0,837000.0,1.3454757,14.572864
6030,アドベンチャー,グロース（内国株式）,False,3105.0,22904819712.0,9458.0,1.92079,21.65811
6031,ＺＥＴＡ,グロース（内国株式）,False,386.0,7835486208.0,202242.0,9.164355,42.600895
6033,エクストリーム,グロース（内国株式）,False,1375.0,7334582784.0,5460.0,1.2643648,6.5635033
6034,ＭＲＴ,グロース（内国株式）,False,718.0,4017398016.0,3115.0,0.91578823,0.0
6035,アイ・アールジャパンホールディングス,プライム（内国株式）,False,844.0,15436394496.0,94565.0,2.5531564,22.09509
6036,ＫｅｅＰｅｒ技研,プライム（内国株式）,False,3460.0,96065372160.0,208984.0,5.3244834,19.63957
6037,楽待,スタンダード（内国株式）,False,1200.0,24267012096.0,123019.0,4.804108,27.739412
6038,イード,グロース（内国株式）,False,890.0,4412507136.0,19439.0,0.9483678,20.140463
6039,日本動物高度医療センター,グロース（内国株式）,False,4990.0,12381000704.0,25185.0,2.929026,23.818995
6040,日本スキー場開発,グロース（内国株式）,False,609.0,27197034496.0,165692.0,3.1937563,19.734661
6042,ニッキ,スタンダード（内国株式）,False,2942.0,5507553792.0,1322.0,0.4258866,8.726158
6044,三機サービス,スタンダード（内国株式）,False,1873.0,11963200512.0,18822.0,2.4866357,17.353905
6045,レントラックス,グロース（内国株式）,False,1589.0,12569807872.0,37011.0,3.4456692,18.821314
6046,リンクバル,グロース（内国株式）,False,133.0,2455136512.0,508669.0,3.0689218,0.0
6047,Ｇｕｎｏｓｙ,プライム（内国株式）,False,732.0,17202456576.0,313723.0,1.5407397,218.84499
6048,デザインワン・ジャパン,スタンダード（内国株式）,False,95.0,1388925184.0,143022.0,0.5117652,0.0
6049,イトクロ,グロース（内国株式）,False,300.0,6086130176.0,51912.0,0.7678664,22.471909
6050,イー・ガーディアン,プライム（内国株式）,False,2120.0,24497698816.0,39698.0,2.0599601,21.574432
6054,リブセンス,スタンダード（内国株式）,False,138.0,3828421376.0,57934.0,0.96288395,0.0
6055,ジャパンマテリアル,プライム（内国株式）,False,1570.0,167798915072.0,461330.0,3.1428928,21.312973
6058,ベクトル,プライム（内国株式）,False,1159.0,53986963456.0,270365.0,3.3131075,12.230369
6059,ウチヤマホールディングス,スタンダード（内国株式）,False,330.0,6397215232.0,13998.0,0.44545835,3.1173248
6060,こころネット,スタンダード（内国株式）,False,1039.0,3610625792.0,1398.0,0.41387206,10.123119
6061,ユニバーサル園芸社,スタンダード（内国株式）,False,5890.0,27400404992.0,7200.0,2.0428245,14.833837
6062,チャーム・ケア・コーポレーション,プライム（内国株式）,False,1095.0,35935240192.0,240412.0,1.7378473,8.154189
6063,日本エマージェンシーアシスタンス,スタンダード（内国株式）,False,980.0,2456151808.0,1625.0,1.388444,33.842415
6069,トレンダーズ,グロース（内国株式）,False,914.0,7092401664.0,79487.0,1.6782775,11.919567
6070,キャリアリンク,プライム（内国株式）,False,2428.0,28503951360.0,21730.0,2.0312135,15.696914
6071,ＩＢＪ,プライム（内国株式）,False,877.0,33099954176.0,287325.0,3.55798,18.840267
6072,地盤ネットホールディングス,グロース（内国株式）,False,165.0,3651235584.0,2049847.0,3.1531274,50.76923
6073,アサンテ,プライム（内国株式）,False,1708.0,16683993088.0,17547.0,1.7038373,28.834148
6074,ジェイエスエス,スタンダード（内国株式）,False,566.0,2314748672.0,6520.0,0.7757209,11.597418
6078,バリューＨＲ,プライム（内国株式）,False,1553.0,41283301376.0,29552.0,6.254096,67.275894
6080,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,False,3175.0,101468725248.0,112357.0,2.4027958,16.523582
6081,アライドアーキテクツ,グロース（内国株式）,False,238.0,3451353344.0,494671.0,1.9632238,0.0
6082,ライドオンエクスプレスホールディングス,スタンダード（内国株式）,False,1008.0,9875719168.0,8415.0,1.2298535,29.558094
6083,ＥＲＩホールディングス,スタンダード（内国株式）,False,2886.0,21416947712.0,21512.0,3.376973,16.628298
6085,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,False,261.0,3017688320.0,150660.0,26.897116,0.0
6086,シンメンテホールディングス,グロース（内国株式）,False,1153.0,21674641408.0,24468.0,6.043985,19.920042
6087,アビスト,スタンダード（内国株式）,False,3405.0,13489996800.0,2968.0,1.9648745,23.262197
6088,シグマクシス・ホールディングス,プライム（内国株式）,False,928.0,77301473280.0,542179.0,5.6202326,17.779488
6089,ウィルグループ,プライム（内国株式）,False,961.0,22012665856.0,20482.0,1.3091127,19.048563
6090,ヒューマン・メタボローム・テクノロジーズ,スタンダード（内国株式）,False,741.0,4161131008.0,11471.0,2.1879094,16.325167
6091,ウエスコホールディングス,スタンダード（内国株式）,False,810.0,11051922432.0,54212.0,0.6883349,13.747678
6092,エンバイオ・ホールディングス,スタンダード（内国株式）,False,647.0,5232671232.0,18973.0,0.5720019,11.556351
6093,エスクロー・エージェント・ジャパン,スタンダード（内国株式）,False,133.0,5890266112.0,285403.0,1.7924954,16.853931
6094,フリークアウト・ホールディングス,グロース（内国株式）,False,534.0,9157415936.0,27296.0,0.8805215,365.9722
6095,メドピア,プライム（内国株式）,False,697.0,15145322496.0,234877.0,1.54541,8.849669
6096,レアジョブ,スタンダード（内国株式）,False,363.0,3402181376.0,19792.0,1.8350506,12.627866
6098,リクルートホールディングス,プライム（内国株式）,True,8353.0,11926016884736.0,4498663.0,8.55542,31.126692
6099,エラン,プライム（内国株式）,False,824.0,49350049792.0,131361.0,3.8368945,20.590462
6101,ツガミ,プライム（内国株式）,False,2277.0,108292743168.0,282050.0,1.6920499,10.060802
6103,オークマ,プライム（内国株式）,True,3540.0,214478520320.0,282574.0,0.95389473,22.35324
6104,芝浦機械,プライム（内国株式）,False,4280.0,101613731840.0,127447.0,0.87733257,8.121789
6113,アマダ,プライム（内国株式）,True,1874.0,603135016960.0,1555750.0,1.1782736,19.121368
6118,アイダエンジニアリング,プライム（内国株式）,False,923.0,49906384896.0,193403.0,0.63184744,10.404166
6125,岡本工作機械製作所,スタンダード（内国株式）,False,4680.0,30774343680.0,24979.0,0.7687539,14.250291
6134,ＦＵＪＩ,プライム（内国株式）,False,2747.0,246328164352.0,399271.0,1.1349387,23.344746
6135,牧野フライス製作所,プライム（内国株式）,False,11530.0,269200490496.0,65601.0,1.2036097,18.764263
6136,オーエスジー,プライム（内国株式）,False,2066.0,170555654144.0,391606.0,1.0386373,15.72489
6137,小池酸素工業,スタンダード（内国株式）,False,1352.0,29303146496.0,51604.0,0.69522697,8.057036
6138,ダイジェット工業,スタンダード（内国株式）,False,1120.0,3274725120.0,7014.0,0.4119106,15.947902
6140,旭ダイヤモンド工業,プライム（内国株式）,False,839.0,43758383104.0,169552.0,0.7260499,18.084005
6141,ＤＭＧ森精機,プライム（内国株式）,False,3095.0,438701391872.0,1079180.0,1.4152074,45.647686
6143,ソディック,プライム（内国株式）,False,891.0,45483970560.0,294501.0,0.55671966,10.348006
6144,西部電機,スタンダード（内国株式）,False,2176.0,32555585536.0,3493.0,1.0741209,13.851395
6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,False,2206.0,37388795904.0,88890.0,1.0288028,29.986467
6146,ディスコ,プライム（内国株式）,True,39000.0,4492303007744.0,4590909.0,9.270965,36.38918
6147,ヤマザキ,スタンダード（内国株式）,False,327.0,1464292480.0,8169.0,1.1377544,25.541796
6149,小田原エンジニアリング,スタンダード（内国株式）,False,2667.0,15293890560.0,24915.0,0.87249327,8.030886
6150,タケダ機械,スタンダード（内国株式）,False,3035.0,2753462272.0,1334.0,0.5280004,9.380481
6151,日東工器,プライム（内国株式）,False,1823.0,34097455104.0,11180.0,0.59697634,25.365446
6155,高松機械工業,スタンダード（内国株式）,False,502.0,5482184704.0,6844.0,0.34552914,0.0
6156,エーワン精密,スタンダード（内国株式）,False,1759.0,8870746112.0,21020.0,1.1851345,149.87277
6157,日進工具,プライム（内国株式）,False,830.0,20981712896.0,32342.0,1.1479146,16.71298
6158,和井田製作所,スタンダード（内国株式）,False,881.0,5737577472.0,4501.0,0.5664507,13.172043
6159,ミクロン精密,スタンダード（内国株式）,False,1708.0,7862920704.0,1517.0,0.5960008,11.291518
6161,エスティック,スタンダード（内国株式）,False,1022.0,10107228160.0,12463.0,0.9990344,8.546649
6165,パンチ工業,スタンダード（内国株式）,False,451.0,12490492928.0,52620.0,0.6039338,13.495838
6166,中村超硬,グロース（内国株式）,False,315.0,3493625344.0,48965.0,3.3241055,0.0
6167,冨士ダイス,プライム（内国株式）,False,838.0,16640480256.0,43858.0,0.8347753,39.020977
6168,ＯＮＥ　ＧＲＯＵＰ,PRO Market,False,0.0,379084864.0,0.0,0.21575692,1.9797947
6171,土木管理総合試験所,スタンダード（内国株式）,False,569.0,7863936512.0,271607.0,1.5935038,22.040653
6173,アクアライン,グロース（内国株式）,False,331.0,2291209728.0,5722.0,63.965885,0.0
6174,デンタス,PRO Market,False,0.0,898880000.0,0.0,28.617933,0.0
6176,ブランジスタ,グロース（内国株式）,False,786.0,10076755968.0,69361.0,2.0255172,17.064697
6177,ＡｐｐＢａｎｋ,グロース（内国株式）,False,235.0,4405789696.0,5538842.0,90.46455,0.0
